date,day_of_week,week_start,month,is_weekend,user_id,income_inr,total_expenses_inr,essential_expenses_inr,discretionary_expenses_inr,housing_inr,food_inr,transport_inr,utilities_inr,debt_payment_inr,education_inr,healthcare_inr,dining_inr,shopping_inr,entertainment_inr,subscriptions_inr,net_cash_flow_inr,daily_budget_inr,budget_variance_inr,cash_balance_inr,debt_balance_inr,study_subject,study_hours,focus_rating,focus_score,tasks_planned,tasks_completed,study_tool,learning_risk_score,exercise_scheduled,exercise_completed,exercise_minutes,exercise_streak,reading_scheduled,reading_completed,reading_minutes,reading_streak,meditation_scheduled,meditation_completed,meditation_minutes,meditation_streak,sleep_before_11_scheduled,sleep_before_11_completed,sleep_before_11_streak,budget_review_scheduled,budget_review_completed,budget_review_streak,meal_prep_scheduled,meal_prep_completed,meal_prep_streak,habit_completion_rate,average_habit_streak,sleep_hours,steps,water_liters,mood_score,stress_score,screen_time_hours,savings_goal_progress,study_goal_progress,exercise_goal_progress,reading_goal_progress,debt_goal_progress,sleep_goal_progress,overall_goal_progress_score,financial_risk_score,academic_risk_score,behavioral_risk_score,overall_risk_score,compliance_score,risk_level,active_alerts,productivity_score
2026-04-15,Wednesday,2026-04-13,2026-04,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,199,199,0,0,0,199,0,0,0,0,0,0,0,0,-199,2100,-1901,304655,116000,,0,,,0,0,,62,false,false,0,4,true,false,0,0,true,true,10,6,true,false,0,false,false,4,true,false,0,0.25,2.3,7.4,7106,1.7,3.7,2.6,6.1,1.5,0.2214,0.4,0,0.6667,1.0278,55,44,62,47,50,70,MEDIUM,1,38
2026-04-16,Thursday,2026-04-13,2026-04,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,301,301,0,0,0,301,0,0,0,0,0,0,0,0,-301,2100,-1799,304354,116000,Mathematics,2.9,4,81,3,3,Practice problems,19,true,false,0,0,true,false,0,0,true,true,15,7,true,true,1,false,false,4,false,false,0,0.5,2,6.6,6486,1.7,3.9,2.1,5.7,1.5,0.4286,0.4,0,0.6667,0.9167,57,45,19,31,33,83,LOW,0,76
2026-04-17,Friday,2026-04-13,2026-04,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1154,1154,0,0,940,214,0,0,0,0,0,0,0,0,-1154,2100,-946,303200,116000,Mathematics,3,3,64,4,3,Practice problems,36,true,false,0,0,true,true,23,1,true,true,15,8,true,false,0,false,false,4,false,false,0,0.5,2.2,6.9,6749,1.7,3.9,3,5.2,1.5,0.6429,0.4,0.92,0.6667,0.9583,76,45,36,31,38,79,MEDIUM,0,63
2026-04-18,Saturday,2026-04-13,2026-04,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,-2600,303200,116000,,0,,,0,0,,62,true,true,45,1,true,true,33,2,true,true,15,9,true,true,1,false,false,4,false,false,0,1,2.8,8,10827,2.2,3.3,3,6.1,1.5,0.6429,0.6,1.32,0.6667,1.1111,82,45,62,3,38,83,MEDIUM,0,60
2026-04-19,Sunday,2026-04-13,2026-04,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,-2600,303200,116000,,0,,,0,0,,62,false,false,0,1,true,true,31,3,true,true,14,10,true,true,2,true,true,5,true,true,1,1,3.7,7.4,3824,2.2,3.7,2.9,5.6,1.5,0.6429,0.6,1.24,0.6667,1.0278,82,45,62,3,38,83,MEDIUM,0,60
2026-04-20,Monday,2026-04-20,2026-04,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,-2100,303200,116000,Communication Skills,1.8,4,81,6,5,Practice problems,21,true,true,35,2,true,true,34,4,true,true,17,11,true,true,3,false,false,5,false,false,1,1,4.3,7.1,8034,1.7,3.3,2.4,5,1.5,0.1286,0.2,1.36,0.6667,0.9861,66,45,21,3,26,91,LOW,0,87
2026-04-21,Tuesday,2026-04-20,2026-04,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,2038,2038,0,0,0,0,0,0,2038,0,0,0,0,0,-2038,2100,-62,301162,116000,Data Structures,1.5,5,96,2,2,Flashcards,8,true,false,0,0,true,true,24,5,true,true,9,12,true,true,4,false,false,5,false,false,1,0.75,4.5,7.6,6798,1.9,4.3,2.4,5.5,1.5,0.2357,0.2,0.96,0.6667,1.0556,68,46,8,16,26,89,LOW,0,91
2026-04-22,Wednesday,2026-04-20,2026-04,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,325,325,0,0,0,325,0,0,0,0,0,0,0,0,-325,2100,-1775,300837,116000,System Design,3.1,4,81,2,2,Practice problems,19,false,false,0,0,true,true,36,6,true,false,0,0,true,true,5,false,false,5,true,false,0,0.5,2.7,7.5,5265,1.9,4.1,3.1,5.7,1.5,0.4571,0.2,1.44,0.6667,1.0417,72,46,19,32,34,82,LOW,0,76
2026-04-23,Thursday,2026-04-20,2026-04,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,2490,2490,0,0,0,172,0,0,2318,0,0,0,0,0,-2490,2100,390,298347,116000,Mathematics,2.3,4,77,5,4,Video and notes,23,true,false,0,0,true,true,28,7,true,false,0,0,true,false,0,false,false,5,false,false,0,0.25,2,6.7,4912,1.6,3.3,3.1,5.4,1.5,0.6214,0.2,1.12,0.6667,0.9306,74,48,23,47,40,76,MEDIUM,1,62
2026-04-24,Friday,2026-04-20,2026-04,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1568,350,1218,0,0,350,0,0,0,0,1218,0,0,0,-1568,2100,-532,296779,116000,Mathematics,1.2,4,80,5,4,Flashcards,26,true,true,54,1,true,true,24,8,true,true,17,1,true,true,1,false,false,5,false,false,0,1,2.7,7.2,11335,2.2,4,2.6,5.9,1.5,0.7071,0.4,0.96,0.6667,1,79,48,26,3,29,89,LOW,0,86
2026-04-25,Saturday,2026-04-20,2026-04,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,422,0,422,0,0,0,0,0,0,0,0,0,422,0,-422,2600,-2178,296357,116000,,0,,,0,0,,62,true,true,34,2,true,true,39,9,true,false,0,0,true,false,0,false,false,5,false,false,0,0.5,2.7,8,8870,1.7,4.5,2.1,5.5,1.5,0.7071,0.6,1.5,0.6667,1.1111,83,49,62,31,48,73,MEDIUM,0,45
2026-04-26,Sunday,2026-04-20,2026-04,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,2326,0,2326,0,0,0,0,0,0,0,1266,0,1060,0,-2326,2600,-274,294031,116000,Database Systems,1.3,4,77,3,3,Flashcards,29,false,false,0,2,true,true,34,10,true,true,18,1,true,false,0,true,true,6,true,false,0,0.6,3.2,7.3,5678,1.7,4,3.1,7,1.5,0.8,0.6,1.36,0.6667,1.0139,84,50,29,30,38,80,MEDIUM,0,78
2026-04-27,Monday,2026-04-27,2026-04,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1297,1297,0,0,1118,179,0,0,0,0,0,0,0,0,-1297,2100,-803,292734,116000,Data Structures,1.7,4,79,5,4,Video and notes,23,true,true,45,3,true,true,31,11,true,true,9,2,true,false,0,false,false,6,false,false,0,0.75,3.7,6.5,9449,2,3.2,2.5,5.2,1.5,0.1214,0.2,1.24,0.6667,0.9028,65,51,23,16,33,85,LOW,0,78
2026-04-28,Tuesday,2026-04-27,2026-04,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,597,597,0,0,358,239,0,0,0,0,0,0,0,0,-597,2100,-1503,292137,116000,System Design,1.7,4,77,3,3,Flashcards,25,true,false,0,0,true,true,42,12,true,false,0,0,true,true,1,false,false,6,false,false,0,0.5,3.2,7.5,4308,1.8,4,2.5,4.7,1.5,0.2429,0.2,1.5,0.6667,1.0417,68,51,25,31,38,79,MEDIUM,0,75
2026-04-29,Wednesday,2026-04-27,2026-04,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1364,1364,0,0,1041,323,0,0,0,0,0,0,0,0,-1364,2100,-736,290773,116000,Data Analytics,2.6,3,63,4,3,Flashcards,37,false,false,0,0,true,true,29,13,true,false,0,0,true,true,2,false,false,6,true,false,0,0.5,3.5,7.5,5471,1.8,3.6,2.8,4.9,1.46,0.4286,0.2,1.16,0.6667,1.0417,72,52,37,31,42,77,MEDIUM,0,62
2026-04-30,Thursday,2026-04-27,2026-04,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,846,846,0,0,582,264,0,0,0,0,0,0,0,0,-846,2100,-1254,289927,116000,Database Systems,2.9,4,83,2,2,Practice problems,17,true,true,40,1,true,true,44,14,true,false,0,0,true,true,3,false,false,6,false,false,0,0.75,4,7,8273,1.7,3.7,2.3,4.9,1.413,0.6357,0.4,1.5,0.6667,0.9722,78,52,17,16,31,86,LOW,0,85
2026-05-01,Friday,2026-04-27,2026-05,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,88000,223,223,0,0,0,223,0,0,0,0,0,0,0,0,87777,2100,-1877,377704,116000,Data Analytics,1.3,4,78,2,2,Practice problems,28,true,true,31,2,true,true,45,15,true,false,0,0,true,true,4,false,false,6,false,false,0,0.75,4.5,7.2,8697,1.9,3.9,3.3,5.9,1.5,0.7286,0.6,1.5,0.6667,1,83,20,28,18,22,92,LOW,0,83
2026-05-02,Saturday,2026-04-27,2026-05,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,24243,22653,1590,22000,653,0,0,0,0,0,0,0,1590,0,-24243,2600,21643,353461,116000,,0,,,0,0,,62,true,true,31,3,true,true,39,16,true,false,0,0,true,true,5,false,false,6,false,false,0,0.75,5,7.4,10837,1.8,4.2,2.2,5.4,1.5,0.7286,0.8,1.5,0.6667,1.0278,87,43,62,16,41,79,MEDIUM,1,53
2026-05-03,Sunday,2026-04-27,2026-05,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1157,721,436,0,721,0,0,0,0,0,436,0,0,0,-1157,2600,-1443,352304,116000,Communication Skills,2.3,4,81,3,3,Video and notes,19,false,false,0,3,true,false,0,0,true,true,11,1,true,true,6,true,true,7,true,true,1,0.8,3,7.8,5092,1.8,3.5,3.1,6.2,1.5,0.8929,0.8,0,0.6667,1.0833,73,33,19,14,23,91,LOW,0,85
2026-05-04,Monday,2026-05-04,2026-05,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,331,331,0,0,0,331,0,0,0,0,0,0,0,0,-331,2100,-1769,351973,116000,,0,,,0,0,,62,true,true,27,4,true,false,0,0,true,true,10,2,true,false,0,false,false,7,false,false,1,0.5,2.3,7.7,8647,1.6,4.1,2.5,6,1.5,0,0.2,0,0.6667,1.0694,48,33,62,31,41,77,MEDIUM,0,45
2026-05-05,Tuesday,2026-05-04,2026-05,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,3109,3109,0,0,0,192,2917,0,0,0,0,0,0,0,-3109,2100,1009,348864,116000,Mathematics,3,4,85,5,5,Practice problems,15,true,true,32,5,true,true,44,1,true,true,15,3,true,true,1,false,false,7,false,false,1,1,3,7,8925,1.9,3.4,2.2,4.8,1.5,0.2143,0.4,1.5,0.6667,0.9722,71,35,15,3,20,95,LOW,0,93
2026-05-06,Wednesday,2026-05-04,2026-05,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1127,1127,0,0,985,142,0,0,0,0,0,0,0,0,-1127,2100,-973,347737,116000,Database Systems,2.5,4,82,2,2,Video and notes,18,false,false,0,5,true,true,25,2,true,false,0,0,true,true,2,false,false,7,true,true,2,0.75,3,6.9,7040,1.6,3,3.1,5.9,1.5,0.3929,0.4,1,0.6667,0.9583,74,35,18,16,25,90,LOW,0,84
2026-05-07,Thursday,2026-05-04,2026-05,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,2610,1662,948,0,668,95,899,0,0,0,948,0,0,0,-2610,2100,510,345127,116000,Communication Skills,2.8,4,80,5,4,Video and notes,20,true,true,48,6,true,false,0,0,true,true,12,1,true,false,0,false,false,7,false,false,2,0.5,2.7,6.8,9298,2.1,3.3,3,5.8,1.5,0.5929,0.6,0,0.6667,0.9444,63,37,20,31,30,85,LOW,0,71
2026-05-08,Friday,2026-05-04,2026-05,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1541,742,799,0,400,342,0,0,0,0,0,0,0,799,-1541,2100,-559,343586,116000,,0,,,0,0,,62,true,true,36,7,true,true,39,1,true,false,0,0,true,false,0,false,false,7,false,false,2,0.5,2.8,6.5,10380,1.6,3.3,2.9,5.4,1.5,0.5929,0.8,1.5,0.6667,0.9028,83,38,62,31,43,76,MEDIUM,0,45
2026-05-09,Saturday,2026-05-04,2026-05,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1457,625,832,0,625,0,0,0,0,0,832,0,0,0,-1457,2600,-1143,342129,116000,Communication Skills,1.5,4,79,5,4,Video and notes,25,true,true,36,8,true,true,41,2,true,false,0,0,true,true,1,false,false,7,false,false,2,0.75,3.3,7,9170,2,3.2,3.6,5.7,1.5,0.7,1,1.5,0.6667,0.9722,89,38,25,21,29,87,LOW,0,78
2026-05-10,Sunday,2026-05-04,2026-05,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,8475,8475,0,0,475,0,0,8000,0,0,0,0,0,0,-8475,2600,5875,333654,108000,,0,,,0,0,,77,false,false,0,8,true,true,29,3,true,true,16,1,true,true,2,true,true,8,true,true,3,1,4.2,7.3,6611,1.8,3,3.6,5.9,1.5,0.7,1,1.16,0.75,1.0139,91,53,77,5,47,77,MEDIUM,1,60
2026-05-11,Monday,2026-05-11,2026-05,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,654,654,0,0,654,0,0,0,0,0,0,0,0,0,-654,2100,-1446,333000,108000,Data Analytics,1.5,3,62,5,4,Flashcards,42,true,true,27,9,true,true,32,4,true,false,0,0,true,true,3,false,false,8,false,false,3,0.75,4.5,7.2,9930,1.9,4,3.3,5.2,1.5,0.1071,0.2,1.28,0.75,1,68,43,42,18,36,83,LOW,0,70
2026-05-12,Tuesday,2026-05-11,2026-05,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,2243,337,1906,0,0,337,0,0,0,0,0,1906,0,0,-2243,2100,143,330757,108000,Database Systems,2,4,80,2,2,Video and notes,20,true,true,28,10,true,true,25,5,true,false,0,0,true,true,4,false,false,8,false,false,3,0.75,5,7.2,11479,1.6,3.2,3.1,5.5,1.5,0.25,0.4,1,0.75,1,73,44,20,16,29,87,LOW,0,84
2026-05-13,Wednesday,2026-05-11,2026-05,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,955,955,0,0,776,179,0,0,0,0,0,0,0,0,-955,2100,-1145,329802,108000,,0,,,0,0,,77,false,false,0,10,true,false,0,0,true,true,17,1,true,true,5,false,false,8,true,true,4,0.75,4.7,6.9,5186,1.6,3.4,3.7,5.8,1.5,0.25,0.4,0,0.75,0.9583,56,45,77,22,48,75,MEDIUM,1,53
2026-05-14,Thursday,2026-05-11,2026-05,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,897,897,0,0,668,229,0,0,0,0,0,0,0,0,-897,2100,-1203,328905,108000,,0,,,0,0,,77,true,false,0,0,true,true,39,1,true,false,0,0,true,false,0,false,false,8,false,false,4,0.25,2.2,7.5,4822,2,3.8,3,5.7,1.5,0.25,0.4,1.5,0.75,1.0417,73,45,77,47,55,66,MEDIUM,1,38
2026-05-15,Friday,2026-05-11,2026-05,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,309,309,0,0,0,309,0,0,0,0,0,0,0,0,-309,2100,-1791,328596,108000,System Design,2.1,4,82,6,5,Video and notes,18,true,true,39,1,true,true,38,2,true,true,17,1,true,true,1,false,false,8,false,false,4,1,2.8,6.6,10688,2.1,3,3,5,1.5,0.4,0.6,1.5,0.75,0.9167,78,45,18,3,25,92,LOW,0,88
2026-05-16,Saturday,2026-05-11,2026-05,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,-2600,328596,108000,,0,,,0,0,,77,true,true,48,2,true,true,43,3,true,true,14,2,true,false,0,false,false,8,false,false,4,0.75,3.2,7.1,8002,2,3.2,4.1,6.3,1.5,0.4,0.8,1.5,0.75,0.9861,82,45,77,27,50,74,MEDIUM,1,53
2026-05-17,Sunday,2026-05-11,2026-05,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,-2600,328596,108000,System Design,2.2,3,62,2,2,Flashcards,38,false,false,0,2,true,true,38,4,true,false,0,0,true,false,0,true,true,9,true,true,5,0.6,3.3,7.9,5692,2.1,4,3.8,6,1.5,0.5571,0.8,1.5,0.75,1.0972,85,45,38,32,39,79,MEDIUM,0,71
2026-05-18,Monday,2026-05-18,2026-05,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,9668,104,104,0,0,0,104,0,0,0,0,0,0,0,0,9564,2100,-1996,338160,108000,,0,,,0,0,,77,true,true,28,3,true,true,32,5,true,true,12,1,true,true,1,false,false,9,false,false,5,1,4,7.4,9130,2.2,3.5,4.1,5.3,1.5,0,0.2,1.28,0.75,1.0278,66,43,77,10,44,79,MEDIUM,0,60
2026-05-19,Tuesday,2026-05-18,2026-05,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,-2100,338160,108000,Data Analytics,3.4,3,67,2,2,Video and notes,33,true,false,0,0,true,true,33,6,true,true,15,2,true,true,2,false,false,9,false,false,5,0.75,4,7.3,4635,1.8,3.2,3.8,5.8,1.5,0.2429,0.2,1.32,0.75,1.0139,70,43,33,23,34,84,LOW,0,78
2026-05-20,Wednesday,2026-05-18,2026-05,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,387,387,0,0,0,387,0,0,0,0,0,0,0,0,-387,2100,-1713,337773,108000,Communication Skills,4,3,71,2,2,Video and notes,29,false,false,0,0,true,true,30,7,true,true,10,3,true,true,3,false,false,9,true,true,6,1,4.7,7.3,4814,2.1,3.2,2.9,5.5,1.5,0.5286,0.2,1.2,0.75,1.0139,75,43,29,3,28,90,LOW,0,87
2026-05-21,Thursday,2026-05-18,2026-05,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,2289,2289,0,0,270,213,0,0,1806,0,0,0,0,0,-2289,2100,189,335484,108000,Communication Skills,4,4,88,5,5,Video and notes,12,true,true,51,1,true,true,35,8,true,true,13,4,true,true,4,false,false,9,false,false,6,1,5.3,6.4,11085,2.1,2.7,3.7,5.8,1.5,0.8143,0.4,1.4,0.75,0.8889,81,44,12,6,24,92,LOW,0,95
2026-05-22,Friday,2026-05-18,2026-05,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1068,1068,0,0,798,270,0,0,0,0,0,0,0,0,-1068,2100,-1032,334416,108000,System Design,3.6,4,87,4,4,Video and notes,13,true,true,34,2,true,true,39,9,true,true,15,5,true,true,5,false,false,9,false,false,6,1,6,7.4,8739,2.1,3.3,3.4,5.5,1.5,1.0714,0.6,1.5,0.75,1.0278,89,45,13,4,24,92,LOW,0,94
2026-05-23,Saturday,2026-05-18,2026-05,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,798,0,798,0,0,0,0,0,0,0,798,0,0,0,-798,2600,-1802,333618,108000,Mathematics,1.9,4,80,2,2,Video and notes,21,true,false,0,0,true,true,28,10,true,true,15,6,true,true,6,false,false,9,false,false,6,0.75,6.2,7.2,4786,1.6,3.3,3.2,6.6,1.5,1.2071,0.6,1.12,0.75,1,89,45,21,20,31,86,LOW,0,84
2026-05-24,Sunday,2026-05-18,2026-05,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,754,754,0,0,754,0,0,0,0,0,0,0,0,0,-754,2600,-1846,332864,108000,Data Analytics,3.7,4,84,6,6,Video and notes,16,false,false,0,0,true,false,0,0,true,true,9,7,true,false,0,true,true,10,true,true,7,0.6,4,7.5,4194,2.2,3.9,3.3,6.9,1.5,1.4714,0.6,0,0.75,1.0417,73,45,16,31,32,84,LOW,0,81
2026-05-25,Monday,2026-05-25,2026-05,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,385,385,0,0,0,385,0,0,0,0,0,0,0,0,-385,2100,-1715,332479,108000,Data Analytics,3.5,4,85,6,6,Flashcards,15,true,true,33,1,true,true,24,1,true,true,9,8,true,false,0,false,false,10,false,false,7,0.75,4.5,7.7,8806,1.8,4.3,3,5.3,1.5,0.25,0.2,0.96,0.75,1.0694,69,45,15,16,28,88,LOW,0,86
2026-05-26,Tuesday,2026-05-25,2026-05,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,306,306,0,0,0,306,0,0,0,0,0,0,0,0,-306,2100,-1794,332173,108000,Database Systems,1.4,4,78,6,5,Practice problems,27,true,true,41,2,true,true,32,2,true,true,12,9,true,false,0,false,false,10,false,false,7,0.75,5,7.3,10074,2.2,3.3,3.8,5.7,1.5,0.35,0.4,1.28,0.75,1.0139,75,46,27,23,34,84,LOW,0,78
2026-05-27,Wednesday,2026-05-25,2026-05,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,404,404,0,0,314,90,0,0,0,0,0,0,0,0,-404,2100,-1696,331769,108000,System Design,3.7,4,85,6,6,Practice problems,15,false,false,0,2,true,true,36,3,true,true,9,10,true,false,0,false,false,10,true,true,8,0.75,5.5,6.7,5711,1.9,3.7,3.3,5.5,1.5,0.6143,0.4,1.44,0.75,0.9306,78,46,15,18,29,87,LOW,0,86
2026-05-28,Thursday,2026-05-25,2026-05,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,183,183,0,0,0,183,0,0,0,0,0,0,0,0,-183,2100,-1917,331586,108000,,0,,,0,0,,77,true,true,32,3,true,true,31,4,true,false,0,0,true,true,1,false,false,10,false,false,8,0.75,4.3,6.7,10771,2.1,3.7,3.6,5.4,1.5,0.6143,0.6,1.24,0.75,0.9306,82,46,77,21,48,75,MEDIUM,1,53
2026-05-29,Friday,2026-05-25,2026-05,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,195,195,0,0,0,195,0,0,0,0,0,0,0,0,-195,2100,-1905,331391,108000,,0,,,0,0,,77,true,true,39,4,true,true,43,5,true,true,11,1,true,true,2,false,false,10,false,false,8,1,5,6.6,9743,2.2,3.7,3.1,4.9,1.5,0.6143,0.8,1.5,0.75,0.9167,85,46,77,3,43,80,MEDIUM,0,60
2026-05-30,Saturday,2026-05-25,2026-05,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,428,0,428,0,0,0,0,0,0,0,428,0,0,0,-428,2600,-2172,330963,108000,Database Systems,3.1,3,64,3,2,Flashcards,36,true,false,0,0,true,true,42,6,true,false,0,0,true,true,3,false,false,10,false,false,8,0.5,4.5,6.9,6497,2,3.4,3.7,6.2,1.5,0.8357,0.8,1.5,0.75,0.9583,89,46,36,38,41,77,MEDIUM,0,60
2026-05-31,Sunday,2026-05-25,2026-05,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,2244,459,1785,0,459,0,0,0,0,0,1053,732,0,0,-2244,2600,-356,328719,108000,Database Systems,1.7,3,64,4,3,Flashcards,38,false,false,0,0,true,true,41,7,true,true,9,1,true,true,4,true,true,11,true,true,9,1,5.3,7.9,4505,1.9,4.2,2.7,5.6,1.5,0.9571,0.8,1.5,0.75,1.0972,92,47,38,3,32,87,LOW,0,78
2026-06-01,Monday,2026-06-01,2026-06,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,88000,1219,404,815,0,0,404,0,0,0,0,815,0,0,0,86781,2100,-881,415500,108000,,0,,,0,0,,77,true,true,46,1,true,false,0,0,true,true,18,2,true,true,5,false,false,11,false,false,9,0.75,4.7,7.1,9110,2.1,3.4,2.8,5.4,1.5,0,0.2,0,0.75,0.9861,49,21,77,16,36,83,LOW,0,53
2026-06-02,Tuesday,2026-06-01,2026-06,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,22216,22216,0,22000,0,216,0,0,0,0,0,0,0,0,-22216,2100,20116,393284,108000,Communication Skills,1.3,4,78,3,3,Video and notes,28,true,false,0,0,true,true,32,1,true,true,11,3,true,true,6,false,false,11,false,false,9,0.75,5,6.7,6398,2,3.3,3,5.8,1.5,0.0929,0.2,1.28,0.75,0.9306,66,42,28,16,31,86,LOW,1,83
2026-06-03,Wednesday,2026-06-01,2026-06,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,824,824,0,0,551,273,0,0,0,0,0,0,0,0,-824,2100,-1276,392460,108000,System Design,1,4,75,2,2,Practice problems,33,false,false,0,0,true,true,26,2,true,false,0,0,true,true,7,false,false,11,true,false,0,0.5,3.3,6.5,6201,2,3.1,3.2,6.1,1.5,0.1643,0.2,1.04,0.75,0.9028,67,32,33,33,33,83,LOW,0,74
2026-06-04,Thursday,2026-06-01,2026-06,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,-2100,392460,108000,,0,,,0,0,,77,true,true,37,1,true,true,33,3,true,true,12,1,true,true,8,false,false,11,false,false,0,1,4,7.1,11354,2.2,3.3,3,5.6,1.5,0.1643,0.4,1.32,0.75,0.9861,72,32,77,3,37,84,LOW,0,60
2026-06-05,Friday,2026-06-01,2026-06,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,5425,4967,458,0,0,348,3224,0,0,1395,458,0,0,0,-5425,2100,3325,387035,108000,Data Analytics,3.4,3,67,2,2,Video and notes,33,true,true,50,2,true,true,39,4,true,true,11,2,true,false,0,false,false,11,false,false,0,0.75,3.2,6.5,8265,1.8,3.6,2.9,6.1,1.5,0.4071,0.6,1.5,0.75,0.9028,78,45,33,16,33,85,LOW,0,78
2026-06-06,Saturday,2026-06-01,2026-06,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,-2600,387035,108000,Communication Skills,2.6,3,67,4,3,Practice problems,33,true,true,52,3,true,true,45,5,true,true,13,3,true,true,1,false,false,11,false,false,0,1,3.8,7.2,9922,1.7,3.4,3,5.5,1.5,0.5929,0.8,1.5,0.75,1,86,35,33,3,25,92,LOW,0,79
2026-06-07,Sunday,2026-06-01,2026-06,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,899,899,0,0,0,0,899,0,0,0,0,0,0,0,-899,2600,-1701,386136,108000,Data Structures,2.6,5,98,3,3,Video and notes,5,false,false,0,3,true,true,41,6,true,true,18,4,true,false,0,true,false,0,true,true,1,0.6,2.3,7.7,5379,1.7,3.3,2.8,6.6,1.5,0.7786,0.8,1.5,0.75,1.0694,89,36,5,27,24,89,LOW,0,87
2026-06-08,Monday,2026-06-08,2026-06,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1501,702,799,0,446,256,0,0,0,0,0,0,0,799,-1501,2100,-599,384635,108000,,0,,,0,0,,77,true,true,44,4,true,true,33,7,true,false,0,0,true,true,1,false,false,0,false,false,1,0.75,2.2,7.3,8730,2,4.2,2.6,5.4,1.5,0,0.2,1.32,0.75,1.0139,66,36,77,16,43,78,MEDIUM,0,53
2026-06-09,Tuesday,2026-06-08,2026-06,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,667,667,0,0,280,387,0,0,0,0,0,0,0,0,-667,2100,-1433,383968,108000,Mathematics,1.4,3,61,6,5,Practice problems,44,true,true,39,5,true,true,41,8,true,true,10,1,true,false,0,false,false,0,false,false,1,0.75,2.5,7,10837,1.9,4,2.8,4.8,1.5,0.1,0.4,1.5,0.75,0.9722,70,37,44,16,33,85,LOW,0,71
